district,year,season,crop,yield_t_ha,area_ha,production_tonnes,rainfall_mm,temp_avg_c,soil_N,soil_P,soil_K,soil_pH,ndvi,fertilizer_kg_ha
Ariyalur,2022,Zaid,Groundnut,2.316,14519.0,33622.0,1034.8,29.22,255.3,21.2,183.1,7.43,0.4483,173.5
Ariyalur,2023,Kharif,Groundnut,2.45,13193.0,32325.0,679.0,29.35,239.3,20.7,202.6,6.95,0.5467,215.8
Ariyalur,2023,Rabi,Groundnut,2.354,14856.0,34967.0,679.0,29.35,239.3,20.7,202.6,6.95,0.4965,215.8
Ariyalur,2023,Zaid,Groundnut,2.252,13131.0,29573.0,679.0,29.35,239.3,20.7,202.6,6.95,0.491,215.8
Ariyalur,2003,Kharif,Maize,4.399,8569.0,37696.0,932.4,28.77,200.3,16.6,177.1,6.8,0.5795,178.3
Ariyalur,2003,Rabi,Maize,4.014,5293.0,21244.0,932.4,28.77,200.3,16.6,177.1,6.8,0.4803,178.3
Ariyalur,2003,Zaid,Maize,4.224,6499.0,27453.0,932.4,28.77,200.3,16.6,177.1,6.8,0.4497,178.3
Ariyalur,2004,Kharif,Maize,4.726,5810.0,27457.0,965.5,30.44,262.3,16.1,164.2,7.11,0.5839,137.8
Ariyalur,2004,Rabi,Maize,4.467,5022.0,22434.0,965.5,30.44,262.3,16.1,164.2,7.11,0.4685,137.8
Ariyalur,2004,Zaid,Maize,4.341,6026.0,26159.0,965.5,30.44,262.3,16.1,164.2,7.11,0.4077,137.8
Ariyalur,2005,Kharif,Maize,4.418,7797.0,34442.0,929.6,28.98,240.7,22.8,213.6,7.35,0.5766,185.7
Ariyalur,2005,Rabi,Maize,4.498,5778.0,25992.0,929.6,28.98,240.7,22.8,213.6,7.35,0.4755,185.7
Ariyalur,2005,Zaid,Maize,4.348,8963.0,38969.0,929.6,28.98,240.7,22.8,213.6,7.35,0.4512,185.7
Ariyalur,2006,Kharif,Maize,4.151,6046.0,25097.0,629.2,29.55,271.6,17.2,170.4,6.81,0.5568,199.9
Ariyalur,2006,Rabi,Maize,4.298,5429.0,23335.0,629.2,29.55,271.6,17.2,170.4,6.81,0.4742,199.9
Ariyalur,2006,Zaid,Maize,4.323,5605.0,24230.0,629.2,29.55,271.6,17.2,170.4,6.81,0.3892,199.9
Ariyalur,2007,Kharif,Maize,4.058,6330.0,25691.0,880.2,28.93,258.6,16.3,197.8,7.15,0.4816,170.4
Ariyalur,2007,Rabi,Maize,4.697,7514.0,35291.0,880.2,28.93,258.6,16.3,197.8,7.15,0.5652,170.4
Ariyalur,2007,Zaid,Maize,4.543,8402.0,38173.0,880.2,28.93,258.6,16.3,197.8,7.15,0.562,170.4
Ariyalur,2008,Kharif,Maize,4.585,4920.0,22558.0,1227.5,29.49,250.4,23.7,217.8,7.08,0.4482,181.0
Ariyalur,2008,Rabi,Maize,3.975,8535.0,33928.0,1227.5,29.49,250.4,23.7,217.8,7.08,0.5154,181.0
Ariyalur,2008,Zaid,Maize,4.357,8451.0,36818.0,1227.5,29.49,250.4,23.7,217.8,7.08,0.4912,181.0
Ariyalur,2009,Kharif,Maize,4.206,5701.0,23980.0,862.6,29.21,204.2,24.3,218.2,7.02,0.498,170.5
Ariyalur,2009,Rabi,Maize,4.032,6401.0,25807.0,862.6,29.21,204.2,24.3,218.2,7.02,0.4905,170.5
Ariyalur,2009,Zaid,Maize,4.315,7429.0,32055.0,862.6,29.21,204.2,24.3,218.2,7.02,0.4841,170.5
Ariyalur,2010,Kharif,Maize,4.514,5822.0,26278.0,1137.3,29.52,249.3,22.8,176.7,7.49,0.6212,191.1
Ariyalur,2010,Rabi,Maize,4.517,6336.0,28619.0,1137.3,29.52,249.3,22.8,176.7,7.49,0.4799,191.1
Ariyalur,2010,Zaid,Maize,4.311,6966.0,30032.0,1137.3,29.52,249.3,22.8,176.7,7.49,0.451,191.1
Ariyalur,2011,Kharif,Maize,4.236,7748.0,32819.0,807.0,29.96,204.1,14.9,199.9,7.33,0.5182,164.4
Ariyalur,2011,Rabi,Maize,4.471,5539.0,24768.0,807.0,29.96,204.1,14.9,199.9,7.33,0.5578,164.4
Ariyalur,2011,Zaid,Maize,4.453,8830.0,39324.0,807.0,29.96,204.1,14.9,199.9,7.33,0.5379,164.4
Ariyalur,2012,Kharif,Maize,4.35,7853.0,34163.0,973.9,29.19,224.5,15.3,214.0,7.19,0.5026,193.4
Ariyalur,2012,Rabi,Maize,4.002,7684.0,30751.0,973.9,29.19,224.5,15.3,214.0,7.19,0.5391,193.4
Ariyalur,2012,Zaid,Maize,4.248,7499.0,31858.0,973.9,29.19,224.5,15.3,214.0,7.19,0.4801,193.4
Ariyalur,2013,Kharif,Maize,4.272,6714.0,28685.0,1075.3,29.74,196.5,16.0,170.7,7.37,0.4943,170.9
Ariyalur,2013,Rabi,Maize,4.397,5019.0,22070.0,1075.3,29.74,196.5,16.0,170.7,7.37,0.5584,170.9
Ariyalur,2013,Zaid,Maize,4.509,8100.0,36524.0,1075.3,29.74,196.5,16.0,170.7,7.37,0.4128,170.9
Ariyalur,2014,Kharif,Maize,4.478,7055.0,31595.0,763.0,29.25,258.4,16.8,202.1,7.42,0.5159,180.1
Ariyalur,2014,Rabi,Maize,4.565,7159.0,32680.0,763.0,29.25,258.4,16.8,202.1,7.42,0.4959,180.1
Ariyalur,2014,Zaid,Maize,4.472,7925.0,35445.0,763.0,29.25,258.4,16.8,202.1,7.42,0.4384,180.1
Ariyalur,2015,Kharif,Maize,3.919,7406.0,29022.0,814.8,29.37,258.7,20.0,184.4,7.47,0.4851,172.3
Ariyalur,2015,Rabi,Maize,4.858,6118.0,29725.0,814.8,29.37,258.7,20.0,184.4,7.47,0.5264,172.3
Ariyalur,2015,Zaid,Maize,4.617,7094.0,32753.0,814.8,29.37,258.7,20.0,184.4,7.47,0.524,172.3
Ariyalur,2016,Kharif,Maize,4.226,7924.0,33487.0,960.2,29.12,267.6,14.7,156.4,7.53,0.4978,192.0
Ariyalur,2016,Rabi,Maize,4.513,8057.0,36362.0,960.2,29.12,267.6,14.7,156.4,7.53,0.4352,192.0
Ariyalur,2016,Zaid,Maize,4.379,7325.0,32079.0,960.2,29.12,267.6,14.7,156.4,7.53,0.4404,192.0
Ariyalur,2017,Kharif,Maize,3.76,5292.0,19897.0,1101.9,30.15,195.1,24.0,214.0,7.3,0.4688,205.6
Ariyalur,2017,Rabi,Maize,4.229,6713.0,28388.0,1101.9,30.15,195.1,24.0,214.0,7.3,0.4998,205.6
Ariyalur,2017,Zaid,Maize,4.412,8538.0,37666.0,1101.9,30.15,195.1,24.0,214.0,7.3,0.4271,205.6
Ariyalur,2018,Kharif,Maize,4.458,8025.0,35776.0,949.1,29.65,231.2,25.4,217.9,6.82,0.5776,178.1
Ariyalur,2018,Rabi,Maize,4.185,8968.0,37537.0,949.1,29.65,231.2,25.4,217.9,6.82,0.4495,178.1
Ariyalur,2018,Zaid,Maize,4.515,8941.0,40370.0,949.1,29.65,231.2,25.4,217.9,6.82,0.4142,178.1
Ariyalur,2019,Kharif,Maize,4.522,6541.0,29581.0,826.9,29.51,206.7,18.9,181.3,7.48,0.5113,217.4
Ariyalur,2019,Rabi,Maize,4.286,8374.0,35890.0,826.9,29.51,206.7,18.9,181.3,7.48,0.4214,217.4
Ariyalur,2019,Zaid,Maize,4.436,7715.0,34221.0,826.9,29.51,206.7,18.9,181.3,7.48,0.3595,217.4
Ariyalur,2020,Kharif,Maize,4.341,8917.0,38707.0,1168.0,29.61,204.6,16.3,181.8,7.09,0.5423,185.7
Ariyalur,2020,Rabi,Maize,4.569,7369.0,33668.0,1168.0,29.61,204.6,16.3,181.8,7.09,0.5338,185.7
Ariyalur,2020,Zaid,Maize,3.966,8358.0,33149.0,1168.0,29.61,204.6,16.3,181.8,7.09,0.4851,185.7
Ariyalur,2021,Kharif,Maize,4.419,6536.0,28880.0,957.4,28.99,224.5,15.1,201.5,7.42,0.5059,202.5
Ariyalur,2021,Rabi,Maize,4.3,6540.0,28121.0,957.4,28.99,224.5,15.1,201.5,7.42,0.515,202.5
Ariyalur,2021,Zaid,Maize,4.479,5223.0,23390.0,957.4,28.99,224.5,15.1,201.5,7.42,0.3963,202.5
Ariyalur,2022,Kharif,Maize,4.381,6666.0,29206.0,1034.8,29.22,255.3,21.2,183.1,7.43,0.528,173.5
Ariyalur,2022,Rabi,Maize,4.524,7362.0,33303.0,1034.8,29.22,255.3,21.2,183.1,7.43,0.43,173.5
Ariyalur,2022,Zaid,Maize,4.037,6798.0,27442.0,1034.8,29.22,255.3,21.2,183.1,7.43,0.4483,173.5
Ariyalur,2023,Kharif,Maize,4.85,8419.0,40831.0,679.0,29.35,239.3,20.7,202.6,6.95,0.5467,215.8
Ariyalur,2023,Rabi,Maize,4.677,7250.0,33913.0,679.0,29.35,239.3,20.7,202.6,6.95,0.4965,215.8
Ariyalur,2023,Zaid,Maize,4.283,5601.0,23990.0,679.0,29.35,239.3,20.7,202.6,6.95,0.491,215.8
Chengalpattu,2003,Kharif,Rice,3.859,23706.0,91486.0,1037.4,30.3,239.5,18.4,224.0,7.38,0.5328,157.7
Chengalpattu,2003,Rabi,Rice,3.761,32342.0,121645.0,1037.4,30.3,239.5,18.4,224.0,7.38,0.5103,157.7
Chengalpattu,2004,Kharif,Rice,3.866,33152.0,128169.0,1074.4,28.81,254.1,26.3,215.4,7.04,0.5146,136.0
Chengalpattu,2004,Rabi,Rice,3.901,22911.0,89375.0,1074.4,28.81,254.1,26.3,215.4,7.04,0.4262,136.0
Chengalpattu,2005,Kharif,Rice,4.131,36499.0,150784.0,803.3,29.26,231.2,20.1,182.7,7.31,0.5003,147.7
Chengalpattu,2005,Rabi,Rice,4.08,31820.0,129814.0,803.3,29.26,231.2,20.1,182.7,7.31,0.5432,147.7
Chengalpattu,2006,Kharif,Rice,3.965,35089.0,139129.0,836.4,29.43,223.4,27.1,218.7,7.06,0.5955,125.2
Chengalpattu,2006,Rabi,Rice,4.225,40463.0,170938.0,836.4,29.43,223.4,27.1,218.7,7.06,0.502,125.2
Chengalpattu,2007,Kharif,Rice,3.542,31349.0,111048.0,700.6,29.31,251.4,17.2,162.9,6.88,0.5362,180.3
Chengalpattu,2007,Rabi,Rice,4.436,33214.0,147331.0,700.6,29.31,251.4,17.2,162.9,6.88,0.4276,180.3
Chengalpattu,2008,Kharif,Rice,4.094,27958.0,114464.0,1104.0,29.4,212.0,22.0,193.5,7.45,0.521,161.5
Chengalpattu,2008,Rabi,Rice,3.951,24098.0,95222.0,1104.0,29.4,212.0,22.0,193.5,7.45,0.5263,161.5
Chengalpattu,2009,Kharif,Rice,4.024,39766.0,160037.0,1117.5,28.68,262.8,23.4,198.2,7.35,0.4905,173.6
Chengalpattu,2009,Rabi,Rice,4.063,27021.0,109793.0,1117.5,28.68,262.8,23.4,198.2,7.35,0.5018,173.6
Chengalpattu,2010,Kharif,Rice,4.046,29491.0,119323.0,891.1,29.34,196.9,20.2,207.4,6.94,0.5439,177.9
Chengalpattu,2010,Rabi,Rice,3.974,35954.0,142896.0,891.1,29.34,196.9,20.2,207.4,6.94,0.4608,177.9
Chengalpattu,2011,Kharif,Rice,4.044,38455.0,155517.0,460.7,30.3,239.7,15.1,189.1,7.52,0.5016,192.3
Chengalpattu,2011,Rabi,Rice,3.764,38550.0,145086.0,460.7,30.3,239.7,15.1,189.1,7.52,0.4598,192.3
Chengalpattu,2012,Kharif,Rice,3.895,28205.0,109870.0,694.7,29.55,257.1,23.5,214.1,6.87,0.5797,169.6
Chengalpattu,2012,Rabi,Rice,3.932,29726.0,116895.0,694.7,29.55,257.1,23.5,214.1,6.87,0.3919,169.6
Chengalpattu,2013,Kharif,Rice,3.87,31416.0,121580.0,1119.1,29.36,248.6,22.9,188.2,7.06,0.4679,180.9
Chengalpattu,2013,Rabi,Rice,3.808,27075.0,103101.0,1119.1,29.36,248.6,22.9,188.2,7.06,0.4706,180.9
Chengalpattu,2014,Kharif,Rice,3.748,36836.0,138066.0,769.6,29.12,240.4,14.5,190.7,7.07,0.4916,183.5
Chengalpattu,2014,Rabi,Rice,3.901,24895.0,97105.0,769.6,29.12,240.4,14.5,190.7,7.07,0.4164,183.5
Chengalpattu,2015,Kharif,Rice,3.706,25552.0,94706.0,815.3,29.99,214.8,15.8,214.9,7.18,0.4997,188.4
Chengalpattu,2015,Rabi,Rice,3.692,40088.0,147996.0,815.3,29.99,214.8,15.8,214.9,7.18,0.4925,188.4
Chengalpattu,2016,Kharif,Rice,4.056,34740.0,140922.0,710.6,29.15,223.4,25.6,161.4,7.32,0.5247,189.7
Chengalpattu,2016,Rabi,Rice,3.66,30881.0,113021.0,710.6,29.15,223.4,25.6,161.4,7.32,0.5423,189.7
Chengalpattu,2017,Kharif,Rice,3.861,31292.0,120828.0,900.2,29.19,218.8,21.3,189.9,7.47,0.5009,204.7
Chengalpattu,2017,Rabi,Rice,3.716,26030.0,96716.0,900.2,29.19,218.8,21.3,189.9,7.47,0.5798,204.7
Chengalpattu,2018,Kharif,Rice,3.877,30314.0,117518.0,869.3,29.51,197.3,18.7,176.0,7.38,0.6009,223.6
Chengalpattu,2018,Rabi,Rice,3.782,37480.0,141747.0,869.3,29.51,197.3,18.7,176.0,7.38,0.4563,223.6
Chengalpattu,2019,Kharif,Rice,4.077,32874.0,134014.0,806.5,29.96,223.1,15.0,184.3,7.06,0.5745,186.2
Chengalpattu,2019,Rabi,Rice,3.894,32602.0,126939.0,806.5,29.96,223.1,15.0,184.3,7.06,0.4363,186.2
Chengalpattu,2020,Kharif,Rice,3.705,24388.0,90365.0,942.8,30.21,246.8,26.0,155.6,7.29,0.5681,206.1
Chengalpattu,2020,Rabi,Rice,4.189,35192.0,147428.0,942.8,30.21,246.8,26.0,155.6,7.29,0.5503,206.1
Chengalpattu,2021,Kharif,Rice,3.871,30639.0,118609.0,772.6,29.5,191.6,23.2,214.3,6.84,0.4719,204.8
Chengalpattu,2021,Rabi,Rice,3.915,36971.0,144753.0,772.6,29.5,191.6,23.2,214.3,6.84,0.4553,204.8
Chengalpattu,2022,Kharif,Rice,3.755,37005.0,138964.0,1088.0,29.67,235.8,19.6,166.7,7.1,0.4419,201.0
Chengalpattu,2022,Rabi,Rice,4.114,36540.0,150325.0,1088.0,29.67,235.8,19.6,166.7,7.1,0.4372,201.0
Chengalpattu,2023,Kharif,Rice,3.829,39228.0,150200.0,934.9,29.24,204.0,16.8,205.0,7.08,0.5257,204.7
Chengalpattu,2023,Rabi,Rice,4.172,37300.0,155601.0,934.9,29.24,204.0,16.8,205.0,7.08,0.5271,204.7
Chengalpattu,2003,Kharif,Sugarcane,99.98,5711.0,571035.0,1037.4,30.3,239.5,18.4,224.0,7.38,0.5328,157.7
Chengalpattu,2004,Kharif,Sugarcane,101.142,8623.0,872149.0,1074.4,28.81,254.1,26.3,215.4,7.04,0.5146,136.0
Chengalpattu,2005,Kharif,Sugarcane,93.852,8530.0,800511.0,803.3,29.26,231.2,20.1,182.7,7.31,0.5003,147.7
Chengalpattu,2006,Kharif,Sugarcane,99.607,7809.0,777828.0,836.4,29.43,223.4,27.1,218.7,7.06,0.5955,125.2
Chengalpattu,2007,Kharif,Sugarcane,90.308,5819.0,525516.0,700.6,29.31,251.4,17.2,162.9,6.88,0.5362,180.3
Chengalpattu,2008,Kharif,Sugarcane,96.003,7616.0,731174.0,1104.0,29.4,212.0,22.0,193.5,7.45,0.521,161.5
Chengalpattu,2009,Kharif,Sugarcane,96.4,7388.0,712160.0,1117.5,28.68,262.8,23.4,198.2,7.35,0.4905,173.6
Chengalpattu,2010,Kharif,Sugarcane,96.549,6952.0,671230.0,891.1,29.34,196.9,20.2,207.4,6.94,0.5439,177.9
Chengalpattu,2011,Kharif,Sugarcane,94.593,8074.0,763752.0,460.7,30.3,239.7,15.1,189.1,7.52,0.5016,192.3
Chengalpattu,2012,Kharif,Sugarcane,93.222,8919.0,831441.0,694.7,29.55,257.1,23.5,214.1,6.87,0.5797,169.6
Chengalpattu,2013,Kharif,Sugarcane,98.71,5356.0,528707.0,1119.1,29.36,248.6,22.9,188.2,7.06,0.4679,180.9
Chengalpattu,2014,Kharif,Sugarcane,101.823,8328.0,847970.0,769.6,29.12,240.4,14.5,190.7,7.07,0.4916,183.5
Chengalpattu,2015,Kharif,Sugarcane,106.464,9199.0,979314.0,815.3,29.99,214.8,15.8,214.9,7.18,0.4997,188.4
Chengalpattu,2016,Kharif,Sugarcane,94.037,5279.0,496460.0,710.6,29.15,223.4,25.6,161.4,7.32,0.5247,189.7
Chengalpattu,2017,Kharif,Sugarcane,102.366,5192.0,531477.0,900.2,29.19,218.8,21.3,189.9,7.47,0.5009,204.7
Chengalpattu,2018,Kharif,Sugarcane,98.178,9026.0,886164.0,869.3,29.51,197.3,18.7,176.0,7.38,0.6009,223.6
Chengalpattu,2019,Kharif,Sugarcane,100.273,5368.0,538281.0,806.5,29.96,223.1,15.0,184.3,7.06,0.5745,186.2
Chengalpattu,2020,Kharif,Sugarcane,96.325,7104.0,684294.0,942.8,30.21,246.8,26.0,155.6,7.29,0.5681,206.1
Chengalpattu,2021,Kharif,Sugarcane,94.483,5850.0,552760.0,772.6,29.5,191.6,23.2,214.3,6.84,0.4719,204.8
Chengalpattu,2022,Kharif,Sugarcane,94.919,6050.0,574257.0,1088.0,29.67,235.8,19.6,166.7,7.1,0.4419,201.0
Chengalpattu,2023,Kharif,Sugarcane,95.604,5411.0,517340.0,934.9,29.24,204.0,16.8,205.0,7.08,0.5257,204.7
Chengalpattu,2003,Kharif,Banana,39.359,4717.0,185648.0,1037.4,30.3,239.5,18.4,224.0,7.38,0.5328,157.7
Chengalpattu,2003,Rabi,Banana,35.997,6081.0,218903.0,1037.4,30.3,239.5,18.4,224.0,7.38,0.5103,157.7
Chengalpattu,2003,Zaid,Banana,35.069,5387.0,188934.0,1037.4,30.3,239.5,18.4,224.0,7.38,0.4966,157.7
Chengalpattu,2004,Kharif,Banana,36.066,4763.0,171793.0,1074.4,28.81,254.1,26.3,215.4,7.04,0.5146,136.0
Chengalpattu,2004,Rabi,Banana,36.695,4710.0,172817.0,1074.4,28.81,254.1,26.3,215.4,7.04,0.4262,136.0
Chengalpattu,2004,Zaid,Banana,37.736,5510.0,207921.0,1074.4,28.81,254.1,26.3,215.4,7.04,0.4776,136.0
Chengalpattu,2005,Kharif,Banana,35.209,4663.0,164166.0,803.3,29.26,231.2,20.1,182.7,7.31,0.5003,147.7
Chengalpattu,2005,Rabi,Banana,34.362,3716.0,127682.0,803.3,29.26,231.2,20.1,182.7,7.31,0.5432,147.7
Chengalpattu,2005,Zaid,Banana,32.376,4984.0,161346.0,803.3,29.26,231.2,20.1,182.7,7.31,0.5077,147.7
Chengalpattu,2006,Kharif,Banana,36.204,4272.0,154652.0,836.4,29.43,223.4,27.1,218.7,7.06,0.5955,125.2
Chengalpattu,2006,Rabi,Banana,35.456,5047.0,178947.0,836.4,29.43,223.4,27.1,218.7,7.06,0.502,125.2
Chengalpattu,2006,Zaid,Banana,38.45,5652.0,217327.0,836.4,29.43,223.4,27.1,218.7,7.06,0.4625,125.2
Chengalpattu,2007,Kharif,Banana,34.48,3617.0,124708.0,700.6,29.31,251.4,17.2,162.9,6.88,0.5362,180.3
Chengalpattu,2007,Rabi,Banana,37.102,3397.0,126022.0,700.6,29.31,251.4,17.2,162.9,6.88,0.4276,180.3
Chengalpattu,2007,Zaid,Banana,36.638,3543.0,129797.0,700.6,29.31,251.4,17.2,162.9,6.88,0.4966,180.3
Chengalpattu,2008,Kharif,Banana,36.01,5978.0,215281.0,1104.0,29.4,212.0,22.0,193.5,7.45,0.521,161.5
Chengalpattu,2008,Rabi,Banana,38.172,4189.0,159921.0,1104.0,29.4,212.0,22.0,193.5,7.45,0.5263,161.5
Chengalpattu,2008,Zaid,Banana,37.023,4141.0,153300.0,1104.0,29.4,212.0,22.0,193.5,7.45,0.4718,161.5
Chengalpattu,2009,Kharif,Banana,32.14,3707.0,119156.0,1117.5,28.68,262.8,23.4,198.2,7.35,0.4905,173.6
Chengalpattu,2009,Rabi,Banana,35.683,3980.0,142031.0,1117.5,28.68,262.8,23.4,198.2,7.35,0.5018,173.6
Chengalpattu,2009,Zaid,Banana,35.107,3646.0,128005.0,1117.5,28.68,262.8,23.4,198.2,7.35,0.4852,173.6
Chengalpattu,2010,Kharif,Banana,36.839,4215.0,155288.0,891.1,29.34,196.9,20.2,207.4,6.94,0.5439,177.9
Chengalpattu,2010,Rabi,Banana,34.284,5601.0,192030.0,891.1,29.34,196.9,20.2,207.4,6.94,0.4608,177.9
Chengalpattu,2010,Zaid,Banana,36.442,4144.0,151010.0,891.1,29.34,196.9,20.2,207.4,6.94,0.4426,177.9
Chengalpattu,2011,Kharif,Banana,37.695,3851.0,145157.0,460.7,30.3,239.7,15.1,189.1,7.52,0.5016,192.3
Chengalpattu,2011,Rabi,Banana,33.482,5131.0,171794.0,460.7,30.3,239.7,15.1,189.1,7.52,0.4598,192.3
Chengalpattu,2011,Zaid,Banana,35.646,5947.0,211978.0,460.7,30.3,239.7,15.1,189.1,7.52,0.4206,192.3
Chengalpattu,2012,Kharif,Banana,34.228,3811.0,130433.0,694.7,29.55,257.1,23.5,214.1,6.87,0.5797,169.6
Chengalpattu,2012,Rabi,Banana,37.09,5951.0,220732.0,694.7,29.55,257.1,23.5,214.1,6.87,0.3919,169.6
Chengalpattu,2012,Zaid,Banana,34.793,4304.0,149741.0,694.7,29.55,257.1,23.5,214.1,6.87,0.412,169.6
Chengalpattu,2013,Kharif,Banana,35.193,4809.0,169245.0,1119.1,29.36,248.6,22.9,188.2,7.06,0.4679,180.9
Chengalpattu,2013,Rabi,Banana,35.221,5590.0,196877.0,1119.1,29.36,248.6,22.9,188.2,7.06,0.4706,180.9
Chengalpattu,2013,Zaid,Banana,36.508,3847.0,140451.0,1119.1,29.36,248.6,22.9,188.2,7.06,0.4294,180.9
Chengalpattu,2014,Kharif,Banana,35.723,5668.0,202482.0,769.6,29.12,240.4,14.5,190.7,7.07,0.4916,183.5
Chengalpattu,2014,Rabi,Banana,33.272,5656.0,188202.0,769.6,29.12,240.4,14.5,190.7,7.07,0.4164,183.5
Chengalpattu,2014,Zaid,Banana,34.694,5019.0,174126.0,769.6,29.12,240.4,14.5,190.7,7.07,0.4119,183.5
Chengalpattu,2015,Kharif,Banana,34.855,5960.0,207747.0,815.3,29.99,214.8,15.8,214.9,7.18,0.4997,188.4
Chengalpattu,2015,Rabi,Banana,34.091,4453.0,151803.0,815.3,29.99,214.8,15.8,214.9,7.18,0.4925,188.4
Chengalpattu,2015,Zaid,Banana,41.099,4899.0,201349.0,815.3,29.99,214.8,15.8,214.9,7.18,0.557,188.4
Chengalpattu,2016,Kharif,Banana,36.586,4628.0,169312.0,710.6,29.15,223.4,25.6,161.4,7.32,0.5247,189.7
Chengalpattu,2016,Rabi,Banana,34.049,3847.0,130988.0,710.6,29.15,223.4,25.6,161.4,7.32,0.5423,189.7
Chengalpattu,2016,Zaid,Banana,39.367,3964.0,156064.0,710.6,29.15,223.4,25.6,161.4,7.32,0.4388,189.7
Chengalpattu,2017,Kharif,Banana,37.635,5109.0,192289.0,900.2,29.19,218.8,21.3,189.9,7.47,0.5009,204.7
Chengalpattu,2017,Rabi,Banana,34.567,4546.0,157158.0,900.2,29.19,218.8,21.3,189.9,7.47,0.5798,204.7
Chengalpattu,2017,Zaid,Banana,35.098,5122.0,179787.0,900.2,29.19,218.8,21.3,189.9,7.47,0.4797,204.7
Chengalpattu,2018,Kharif,Banana,35.188,4337.0,152605.0,869.3,29.51,197.3,18.7,176.0,7.38,0.6009,223.6
Chengalpattu,2018,Rabi,Banana,35.524,4002.0,142155.0,869.3,29.51,197.3,18.7,176.0,7.38,0.4563,223.6
Chengalpattu,2018,Zaid,Banana,36.43,5711.0,208054.0,869.3,29.51,197.3,18.7,176.0,7.38,0.4408,223.6
Chengalpattu,2019,Kharif,Banana,37.518,5244.0,196738.0,806.5,29.96,223.1,15.0,184.3,7.06,0.5745,186.2
Chengalpattu,2019,Rabi,Banana,34.302,5827.0,199860.0,806.5,29.96,223.1,15.0,184.3,7.06,0.4363,186.2
Chengalpattu,2019,Zaid,Banana,36.44,5350.0,194948.0,806.5,29.96,223.1,15.0,184.3,7.06,0.3913,186.2
Chengalpattu,2020,Kharif,Banana,37.003,4414.0,163336.0,942.8,30.21,246.8,26.0,155.6,7.29,0.5681,206.1
Chengalpattu,2020,Rabi,Banana,36.546,3781.0,138193.0,942.8,30.21,246.8,26.0,155.6,7.29,0.5503,206.1
Chengalpattu,2020,Zaid,Banana,38.534,5349.0,206117.0,942.8,30.21,246.8,26.0,155.6,7.29,0.444,206.1
Chengalpattu,2021,Kharif,Banana,36.015,3861.0,139040.0,772.6,29.5,191.6,23.2,214.3,6.84,0.4719,204.8
Chengalpattu,2021,Rabi,Banana,36.965,4746.0,175424.0,772.6,29.5,191.6,23.2,214.3,6.84,0.4553,204.8
Chengalpattu,2021,Zaid,Banana,35.925,4806.0,172666.0,772.6,29.5,191.6,23.2,214.3,6.84,0.3798,204.8
Chengalpattu,2022,Kharif,Banana,35.487,5510.0,195526.0,1088.0,29.67,235.8,19.6,166.7,7.1,0.4419,201.0
Chengalpattu,2022,Rabi,Banana,37.594,4754.0,178729.0,1088.0,29.67,235.8,19.6,166.7,7.1,0.4372,201.0
Chengalpattu,2022,Zaid,Banana,34.801,5254.0,182843.0,1088.0,29.67,235.8,19.6,166.7,7.1,0.4202,201.0
Chengalpattu,2023,Kharif,Banana,39.33,6056.0,238177.0,934.9,29.24,204.0,16.8,205.0,7.08,0.5257,204.7
Chengalpattu,2023,Rabi,Banana,35.886,6156.0,220926.0,934.9,29.24,204.0,16.8,205.0,7.08,0.5271,204.7
Chengalpattu,2023,Zaid,Banana,34.38,4351.0,149598.0,934.9,29.24,204.0,16.8,205.0,7.08,0.4551,204.7
Chengalpattu,2003,Kharif,Cotton,1.384,12308.0,17029.0,1037.4,30.3,239.5,18.4,224.0,7.38,0.5328,157.7
Chengalpattu,2004,Kharif,Cotton,1.208,8259.0,9980.0,1074.4,28.81,254.1,26.3,215.4,7.04,0.5146,136.0
Chengalpattu,2005,Kharif,Cotton,1.291,11400.0,14714.0,803.3,29.26,231.2,20.1,182.7,7.31,0.5003,147.7
Chengalpattu,2006,Kharif,Cotton,1.292,10485.0,13544.0,836.4,29.43,223.4,27.1,218.7,7.06,0.5955,125.2
Chengalpattu,2007,Kharif,Cotton,1.429,9521.0,13611.0,700.6,29.31,251.4,17.2,162.9,6.88,0.5362,180.3
Chengalpattu,2008,Kharif,Cotton,1.322,12510.0,16543.0,1104.0,29.4,212.0,22.0,193.5,7.45,0.521,161.5
Chengalpattu,2009,Kharif,Cotton,1.283,8076.0,10365.0,1117.5,28.68,262.8,23.4,198.2,7.35,0.4905,173.6
Chengalpattu,2010,Kharif,Cotton,1.479,10617.0,15702.0,891.1,29.34,196.9,20.2,207.4,6.94,0.5439,177.9
Chengalpattu,2011,Kharif,Cotton,1.172,12113.0,14191.0,460.7,30.3,239.7,15.1,189.1,7.52,0.5016,192.3
Chengalpattu,2012,Kharif,Cotton,1.329,9256.0,12300.0,694.7,29.55,257.1,23.5,214.1,6.87,0.5797,169.6
Chengalpattu,2013,Kharif,Cotton,1.281,9611.0,12315.0,1119.1,29.36,248.6,22.9,188.2,7.06,0.4679,180.9
Chengalpattu,2014,Kharif,Cotton,1.333,12852.0,17133.0,769.6,29.12,240.4,14.5,190.7,7.07,0.4916,183.5
Chengalpattu,2015,Kharif,Cotton,1.254,13219.0,16581.0,815.3,29.99,214.8,15.8,214.9,7.18,0.4997,188.4
